INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,OCCUR_YEAR
205748548,11/27/2019,22:24:00,BRONX,41,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1013879,239551,40.824146269000039,-73.892946482999946,POINT (-73.89294648299995 40.824146269000046),2019
197016008,05/09/2019,01:32:00,MANHATTAN,1,0,BAR/NIGHT CLUB,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,982762,204595,40.728250797000044,-74.005370123999967,POINT (-74.00537012399997 40.728250797000044),2019
194915415,03/19/2019,17:21:00,BROOKLYN,75,0,,true,18-24,M,BLACK,18-24,M,BLACK,1017307,181828,40.665699086000075,-73.880844205999949,POINT (-73.88084420599995 40.665699086000075),2019
201664630,08/27/2019,01:00:00,QUEENS,113,0,,false,<18,M,UNKNOWN,<18,F,UNKNOWN,1043252,187998,40.682499421000045,-73.787269154999933,POINT (-73.78726915499993 40.682499421000045),2019
195397264,03/31/2019,03:30:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1004261,234901,40.811410352000053,-73.927711912999939,POINT (-73.92771191299994 40.81141035200005),2019
193939358,02/22/2019,15:30:00,QUEENS,101,0,,false,<18,M,BLACK,18-24,M,BLACK,1050837,157878,40.59977297000006,-73.760218754999983,POINT (-73.76021875499998 40.59977297000006),2019
194570529,03/11/2019,16:30:00,BROOKLYN,81,0,,false,<18,M,UNKNOWN,25-44,M,BLACK,1001181,189778,40.687565563000078,-73.938951975999942,POINT (-73.93895197599994 40.68756556300008),2019
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,45-64,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.930421720999959,POINT (-73.93042172099996 40.676216571000055),2019
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,25-44,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.930421720999959,POINT (-73.93042172099996 40.676216571000055),2019
194032590,02/26/2019,16:23:00,BROOKLYN,60,0,,false,<18,M,BLACK,18-24,F,WHITE HISPANIC,989383,149489,40.576995490000058,-73.981523608999964,POINT (-73.98152360899996 40.57699549000006),2019
198295765,06/10/2019,00:55:00,BROOKLYN,83,0,,false,18-24,M,UNKNOWN,25-44,M,BLACK HISPANIC,1006847,192241,40.694313277000049,-73.91851337199995,POINT (-73.91851337199995 40.69431327700005),2019
196276903,04/19/2019,00:12:00,QUEENS,113,0,,false,25-44,M,BLACK,45-64,M,BLACK,1053637,190566,40.689472652000063,-73.749799678999977,POINT (-73.74979967899998 40.68947265200006),2019
195799804,04/09/2019,18:20:00,QUEENS,115,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1021031,216635,40.761221211000077,-73.867230536999955,POINT (-73.86723053699995 40.76122121100008),2019
206367551,12/06/2019,23:30:00,BRONX,47,0,,false,25-44,M,BLACK,45-64,M,BLACK,1026179,261966,40.885618856000065,-73.848364224999955,POINT (-73.84836422499995 40.885618856000065),2019
199526931,07/09/2019,10:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,F,BLACK,1003112,216851,40.761870462000047,-73.931913342999962,POINT (-73.93191334299996 40.76187046200005),2019
197293452,05/16/2019,22:01:00,BRONX,47,0,,false,18-24,M,BLACK,18-24,M,BLACK,1020808,262493,40.887089188000061,-73.867785666999964,POINT (-73.86778566699996 40.88708918800006),2019
198405079,06/12/2019,22:57:00,BROOKLYN,61,0,,false,25-44,M,BLACK,25-44,M,BLACK,1000566,156826,40.597120566000058,-73.94124921699995,POINT (-73.94124921699995 40.59712056600006),2019
205748550,11/27/2019,23:30:00,BRONX,45,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1032140,242004,40.83079891400007,-73.826948795999954,POINT (-73.82694879599995 40.83079891400007),2019
197997725,06/03/2019,07:07:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,1016409,178125,40.655538482000054,-73.884098792999964,POINT (-73.88409879299996 40.655538482000054),2019
200365033,07/27/2019,09:08:00,BROOKLYN,75,0,GROCERY/BODEGA,false,18-24,M,BLACK,25-44,M,BLACK,1021056,181470,40.664701666000042,-73.867332537999971,POINT (-73.86733253799997 40.66470166600004),2019
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.900757797999972,POINT (-73.90075779799997 40.657236613000066),2019
202770945,09/22/2019,20:38:00,BRONX,42,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1008459,239672,40.824494897000079,-73.912529477999954,POINT (-73.91252947799997 40.82449489700008),2019
197475508,05/21/2019,22:22:00,BROOKLYN,77,1,,false,<18,M,BLACK,45-64,F,WHITE,995908,183618,40.670666272000062,-73.95797590799998,POINT (-73.95797590799998 40.67066627200006),2019
194817576,03/17/2019,06:30:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1025737,261092,40.883222090000061,-73.849968138999941,POINT (-73.84996813899994 40.88322209000006),2019
197660693,05/26/2019,05:21:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1000552,225907,40.786731898000028,-73.941132467999978,POINT (-73.94113246799998 40.78673189800003),2019
201291297,08/18/2019,03:52:00,BRONX,43,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1021756,236492,40.815720251000073,-73.864502584999968,POINT (-73.86450258499997 40.81572025100007),2019
199247701,07/03/2019,00:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,999925,214507,40.755443005000075,-73.943423245999952,POINT (-73.94342324599995 40.755443005000075),2019
199134399,06/30/2019,01:20:00,BRONX,41,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1011581,235322,40.812546267000073,-73.901266789999966,POINT (-73.90126678999997 40.81254626700007),2019
204434561,10/31/2019,19:03:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1010674,239150,40.823055808000049,-73.904528300999971,POINT (-73.90452830099997 40.82305580800005),2019
197200331,05/14/2019,19:45:00,MANHATTAN,34,0,,false,18-24,M,BLACK,25-44,M,BLACK,1005202,253699,40.863003221000042,-73.924253842999974,POINT (-73.92425384299997 40.86300322100004),2019
194817571,03/17/2019,03:37:00,MANHATTAN,25,0,,false,18-24,M,BLACK,18-24,M,BLACK,1001547,229776,40.797349368000027,-73.937529410999957,POINT (-73.93752941099996 40.797349368000035),2019
192301916,01/14/2019,17:10:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,1017640,182557,40.667698779000034,-73.879640264999978,POINT (-73.87964026499999 40.667698779000034),2019
192834303,01/26/2019,16:07:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1008228,183789,40.671110834000046,-73.91356336299998,POINT (-73.91356336299998 40.67111083400005),2019
198858228,06/22/2019,02:36:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1001064,200639,40.717376682000065,-73.939346735999948,POINT (-73.93934673599995 40.717376682000065),2019
195604250,04/04/2019,22:35:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,1004757,178619,40.656929053000056,-73.926091657999962,POINT (-73.92609165799996 40.656929053000056),2019
192059857,01/09/2019,05:43:00,BRONX,47,0,,true,25-44,M,BLACK,25-44,M,BLACK,1024819,260118,40.880553036000038,-73.853293881999946,POINT (-73.85329388199995 40.88055303600004),2019
198998742,06/26/2019,00:36:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,UNKNOWN,1009077,214329,40.75493348100008,-73.910390192999955,POINT (-73.91039019299996 40.75493348100008),2019
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,45-64,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.930421720999959,POINT (-73.93042172099996 40.676216571000055),2019
197293452,05/16/2019,22:01:00,BRONX,47,0,,false,18-24,M,BLACK,18-24,M,WHITE,1020808,262493,40.887089188000061,-73.867785666999964,POINT (-73.86778566699996 40.88708918800006),2019
201089980,08/13/2019,03:45:00,BRONX,46,0,GROCERY/BODEGA,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1009120,247786,40.846763637000038,-73.91011107099996,POINT (-73.91011107099996 40.84676363700004),2019
200656489,08/03/2019,02:45:00,BRONX,46,0,,true,25-44,M,BLACK,25-44,M,BLACK,1005912,249926,40.852645755000026,-73.921699178999972,POINT (-73.92169917899997 40.852645755000026),2019
195907494,04/11/2019,03:10:00,MANHATTAN,32,0,,false,25-44,M,BLACK,25-44,M,BLACK,1001288,238999,40.822664445000044,-73.938441438999973,POINT (-73.93844143899997 40.82266444500004),2019
197700946,05/28/2019,01:50:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1000102,229680,40.797088584000051,-73.942748579999943,POINT (-73.94274857999994 40.79708858400005),2019
196364279,04/23/2019,00:18:00,STATEN ISLAND,121,0,,false,18-24,M,BLACK,18-24,M,BLACK,936722,172119,40.638984176000065,-74.171252304999939,POINT (-74.17125230499994 40.638984176000065),2019
203980164,10/18/2019,14:43:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,true,45-64,F,BLACK,45-64,F,WHITE HISPANIC,1000565,234704,40.810877241000071,-73.941064150999978,POINT (-73.94106415099998 40.81087724100008),2019
194527594,03/09/2019,04:00:00,QUEENS,106,0,BAR/NIGHT CLUB,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1025542,187004,40.679871452000043,-73.851128674999984,POINT (-73.85112867499998 40.67987145200004),2019
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1000102,229680,40.797088584000051,-73.942748579999943,POINT (-73.94274857999994 40.79708858400005),2019
197254458,05/15/2019,19:08:00,BRONX,46,0,,false,UNKNOWN,U,UNKNOWN,45-64,M,WHITE HISPANIC,1010606,250926,40.855377693000037,-73.904727717999947,POINT (-73.90472771799995 40.85537769300004),2019
198171739,06/07/2019,00:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1025619,256059,40.869408631000056,-73.850425951999966,POINT (-73.85042595199997 40.869408631000056),2019
204138620,10/23/2019,19:53:00,QUEENS,113,0,,true,18-24,M,BLACK,18-24,M,BLACK,1045280,185698,40.676172711000049,-73.779978039999946,POINT (-73.77997803999995 40.67617271100005),2019
205748549,11/27/2019,23:55:00,QUEENS,113,0,,false,25-44,M,BLACK,18-24,M,BLACK,1046624,184398,40.672595147000038,-73.775144745999967,POINT (-73.77514474599997 40.67259514700004),2019
203348704,10/05/2019,02:15:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1007643,231079,40.800911712000072,-73.91550779499994,POINT (-73.91550779499994 40.80091171200007),2019
201851567,08/31/2019,06:05:00,BROOKLYN,72,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,982402,174332,40.64518571800005,-74.006660691999969,POINT (-74.00666069199997 40.64518571800005),2019
204340073,10/28/2019,12:19:00,BRONX,44,0,,false,25-44,M,UNKNOWN,18-24,M,BLACK,1008787,243961,40.836266064000029,-73.911328662999949,POINT (-73.91132866299995 40.83626606400003),2019
201573937,08/23/2019,17:58:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006669,233631,40.80791877300004,-73.91901728199997,POINT (-73.91901728199997 40.80791877300004),2019
200272477,07/26/2019,03:35:00,BROOKLYN,75,0,,true,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1011808,185390,40.675494798000045,-73.900651316999983,POINT (-73.90065131699998 40.675494798000045),2019
202770948,09/21/2019,20:45:00,BROOKLYN,67,0,,false,25-44,M,BLACK,65+,M,BLACK,998553,172620,40.64047529100003,-73.948464360999935,POINT (-73.94846436099994 40.64047529100003),2019
193517125,02/12/2019,18:10:00,QUEENS,102,0,,false,25-44,M,BLACK,UNKNOWN,M,UNKNOWN,1032234,192287,40.694338305000031,-73.826963999999975,POINT (-73.82696399999998 40.69433830500003),2019
198705941,06/19/2019,18:01:00,BROOKLYN,73,0,,false,45-64,M,BLACK,45-64,M,BLACK,1006976,184974,40.67436669500006,-73.918072687999938,POINT (-73.91807268799994 40.67436669500006),2019
201384510,08/20/2019,22:11:00,BROOKLYN,60,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,988124,149736,40.577674096000067,-73.986055628999964,POINT (-73.98605562899996 40.57767409600007),2019
204458419,11/02/2019,10:37:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1025538,259944,40.880072125000027,-73.850694875999977,POINT (-73.85069487599998 40.88007212500003),2019
199401908,07/05/2019,17:20:00,BRONX,41,0,PVT HOUSE,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015346,236367,40.815402050000046,-73.887660703999984,POINT (-73.88766070399998 40.815402050000046),2019
197850804,05/30/2019,05:35:00,BRONX,46,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1008550,248223,40.847964660000059,-73.912169699999936,POINT (-73.91216969999994 40.84796466000006),2019
199052835,06/28/2019,00:25:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1009394,242828,40.833154599000068,-73.909139310999933,POINT (-73.90913931099993 40.83315459900007),2019
204971624,11/10/2019,02:48:00,MANHATTAN,34,0,,false,25-44,M,BLACK,25-44,M,BLACK,1004258,254745,40.86587636400003,-73.927663554999981,POINT (-73.927663555 40.86587636400003),2019
200995688,08/10/2019,22:51:00,BROOKLYN,67,0,,false,45-64,M,UNKNOWN,25-44,M,UNKNOWN,1001101,174027,40.644332723000048,-73.939279804999956,POINT (-73.93927980499996 40.64433272300005),2019
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,ASIAN / PACIFIC ISLANDER,1052412,191419,40.691823450000072,-73.754208236999943,POINT (-73.75420823699994 40.69182345000007),2019
201575313,08/25/2019,04:29:00,BROOKLYN,60,0,,false,18-24,M,UNKNOWN,25-44,M,BLACK,987994,151818,40.583388831000036,-73.986522455999989,POINT (-73.986522456 40.583388831000036),2019
194525841,03/09/2019,15:40:00,QUEENS,109,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1032665,219163,40.76810385400006,-73.825216374999968,POINT (-73.82521637499997 40.76810385400006),2019
192834300,01/26/2019,20:55:00,BROOKLYN,83,0,,true,18-24,M,BLACK,18-24,M,BLACK,1007922,189765,40.68751442000007,-73.914645468999936,POINT (-73.91464546899994 40.68751442000007),2019
191995443,01/07/2019,19:19:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1017483,245763,40.841183585000067,-73.879893815999935,POINT (-73.87989381599994 40.84118358500007),2019
195013387,03/21/2019,18:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,<18,M,BLACK,1005386,235950,40.81428694400006,-73.923644559999957,POINT (-73.92364455999996 40.81428694400006),2019
195743581,04/08/2019,11:55:00,QUEENS,115,0,MULTI DWELL - APT BUILD,true,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1017904,212282,40.749285799000063,-73.878540056999952,POINT (-73.87854005699995 40.74928579900006),2019
202139998,09/07/2019,23:48:00,MANHATTAN,26,0,,false,25-44,U,UNKNOWN,25-44,M,WHITE,996463,235457,40.812950638000075,-73.955881093999949,POINT (-73.95588109399995 40.812950638000075),2019
205280238,11/15/2019,20:22:00,BRONX,46,0,,true,<18,M,BLACK,25-44,M,BLACK,1006957,248723,40.849341252000045,-73.917925862999937,POINT (-73.91792586299994 40.849341252000045),2019
201141629,08/14/2019,23:14:00,BROOKLYN,83,0,,false,25-44,M,BLACK,25-44,M,BLACK,1003183,192859,40.696018140000035,-73.931724547999977,POINT (-73.93172454799998 40.696018140000035),2019
193462347,02/11/2019,08:50:00,BROOKLYN,75,0,,false,<18,M,BLACK,<18,M,BLACK,1020930,185590,40.676010657000063,-73.867764290999958,POINT (-73.86776429099996 40.67601065700006),2019
193939356,02/22/2019,05:51:00,QUEENS,109,0,,false,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1030152,213941,40.753784232000044,-73.834324296999966,POINT (-73.83432429699997 40.753784232000044),2019
196680983,05/02/2019,00:19:00,BRONX,46,0,,false,18-24,M,BLACK,18-24,M,BLACK,1010447,252191,40.85885021100006,-73.905297539999935,POINT (-73.90529753999994 40.85885021100006),2019
196193413,04/18/2019,13:53:00,QUEENS,108,0,DRUG STORE,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE,1007610,211185,40.746307995000052,-73.915696140999955,POINT (-73.91569614099996 40.74630799500005),2019
197692916,05/27/2019,23:32:00,BRONX,42,0,,true,18-24,M,BLACK,18-24,M,BLACK,1013407,243571,40.835181583000065,-73.894634432999965,POINT (-73.89463443299996 40.835181583000065),2019
199728579,07/13/2019,02:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,WHITE HISPANIC,25-44,M,UNKNOWN,990311,201886,40.720813298000053,-73.978135910999981,POINT (-73.978135911 40.72081329800005),2019
194226976,03/02/2019,21:30:00,BROOKLYN,75,0,,false,18-24,M,BLACK,<18,M,WHITE HISPANIC,1017036,183890,40.671359820000077,-73.881811022999955,POINT (-73.88181102299995 40.67135982000008),2019
198107752,06/05/2019,12:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,<18,M,BLACK,1007373,232752,40.805504347000067,-73.916477251999936,POINT (-73.91647725199994 40.80550434700007),2019
197662446,05/26/2019,20:08:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,BLACK,1015379,182115,40.666493826000078,-73.887792539999964,POINT (-73.88779253999996 40.66649382600008),2019
201851562,08/30/2019,17:44:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1019355,188601,40.684281548000058,-73.873426720999987,POINT (-73.87342672099999 40.68428154800006),2019
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.900757797999972,POINT (-73.90075779799997 40.657236613000066),2019
203394881,10/07/2019,16:21:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,F,BLACK,984688,150503,40.579780195000069,-73.998424654999951,POINT (-73.99842465499995 40.57978019500007),2019
200465329,07/30/2019,03:22:00,QUEENS,113,0,,false,25-44,M,BLACK,45-64,M,BLACK,1044898,186376,40.678036287000054,-73.781349106999983,POINT (-73.78134910699998 40.678036287000054),2019
203148056,10/01/2019,13:10:00,QUEENS,103,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,BLACK,18-24,M,BLACK,1040893,194012,40.699021834000064,-73.79572395699995,POINT (-73.79572395699995 40.699021834000064),2019
199742305,07/13/2019,00:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999155,226676,40.788845063000053,-73.946175537999977,POINT (-73.94617553799998 40.78884506300005),2019
198255459,06/08/2019,05:05:00,MANHATTAN,33,0,,true,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1001264,244950,40.838998278000076,-73.938513060999981,POINT (-73.93851306099998 40.838998278000076),2019
202458696,09/13/2019,20:47:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,45-64,M,BLACK,998368,189350,40.68639573400003,-73.949095930999988,POINT (-73.94909593099999 40.68639573400004),2019
193694862,02/17/2019,14:08:00,BROOKLYN,63,0,,false,18-24,M,BLACK,18-24,M,BLACK,1006878,169152,40.63093901600007,-73.918479065999975,POINT (-73.91847906599997 40.63093901600007),2019
52609297,10/29/2008,19:20:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1021058,259407,40.878618049000075,-73.86689847599996,POINT (-73.86689847599996 40.87861804900008),2008
11118236,04/28/2006,2:15:00,MANHATTAN,25,0,NONE,false,25-44,M,BLACK,25-44,M,BLACK,1001446,234215,40.809533401000074,-73.93788282599996,POINT (-73.93788282599996 40.809533401000074),2006
28848167,05/05/2007,2:16:00,MANHATTAN,32,0,,false,18-24,M,BLACK,18-24,M,BLACK,999358,236472,40.81573205300003,-73.94542041099999,POINT (-73.94542041099999 40.81573205300003),2007
85980014,07/29/2012,18:55:00,BROOKLYN,73,0,,false,25-44,M,BLACK,18-24,M,BLACK,1008245,183796,40.67113000200004,-73.91350205499998,POINT (-73.91350205499998 40.67113000200004),2012
63382753,07/04/2009,4:05:00,BROOKLYN,67,0,,false,UNKNOWN,M,BLACK,<18,F,BLACK,1003758,174412,40.64538401100003,-73.92970434399997,POINT (-73.92970434399997 40.64538401100003),2009
24626218,10/03/2006,14:08:00,BROOKLYN,83,0,COMMERCIAL BLDG,false,UNKNOWN,M,BLACK HISPANIC,18-24,M,BLACK,1007609,189186,40.68592602900002,-73.91577608399997,POINT (-73.91577608399997 40.68592602900002),2006
169761149,09/26/2017,20:42:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1005931,235687,40.81356376300005,-73.92167651899997,POINT (-73.92167651899997 40.81356376300005),2017
45183541,04/03/2008,2:44:00,BROOKLYN,70,0,BAR/NIGHT CLUB,true,25-44,M,BLACK,25-44,M,BLACK,996108,176259,40.65046717200005,-73.95726787499996,POINT (-73.95726787499996 40.65046717200005),2008
63429557,07/03/2009,4:50:00,STATEN ISLAND,120,0,,false,UNKNOWN,M,BLACK,25-44,M,BLACK,960348,171964,40.638654004000045,-74.08612364199998,POINT (-74.08612364199998 40.638654004000045),2009
158455856,11/14/2016,1:12:00,MANHATTAN,30,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,998806,239586,40.82428003200005,-73.94740787999996,POINT (-73.94740787999996 40.82428003200005),2016
66160487,09/25/2009,23:00:00,BROOKLYN,63,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1003924,168973,40.63045475200005,-73.92912202099996,POINT (-73.92912202099996 40.63045475200005),2009
140435608,01/05/2015,16:58:00,BROOKLYN,83,0,,false,18-24,M,BLACK,25-44,M,WHITE,1008331,189878,40.68782347500007,-73.91317030199998,POINT (-73.91317030199998 40.68782347500007),2015
10879203,03/28/2006,20:58:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,18-24,M,WHITE HISPANIC,995302,190524,40.68962245400007,-73.96014913199997,POINT (-73.96014913199997 40.68962245400007),2006
71938174,03/27/2010,6:41:00,QUEENS,113,0,PVT HOUSE,false,25-44,F,BLACK,18-24,M,BLACK,1043345,190599,40.68963793100005,-73.78691103199996,POINT (-73.78691103199996 40.68963793100005),2010
69347162,12/29/2009,21:20:00,BRONX,42,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1011134,241668,40.829965609000055,-73.90285617699995,POINT (-73.90285617699995 40.829965609000055),2009
23354091,07/03/2006,20:45:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,<18,M,BLACK,1007082,247911,40.84711223000005,-73.91747680999998,POINT (-73.91747680999998 40.84711223000005),2006
79726452,07/10/2011,3:19:00,BROOKLYN,70,0,,false,25-44,M,BLACK,18-24,M,BLACK,994886,175040,40.647122833000026,-73.96167360999993,POINT (-73.96167360999993 40.647122833000026),2011
29013341,05/11/2007,23:07:00,BROOKLYN,79,0,,false,25-44,M,BLACK,18-24,M,BLACK,998570,188016,40.68273388400007,-73.94837041099998,POINT (-73.94837041099998 40.68273388400007),2007
73498063,07/02/2010,9:23:00,QUEENS,103,0,,true,18-24,M,BLACK,25-44,M,BLACK,1039125,192380,40.69455352400007,-73.80211334999996,POINT (-73.80211334999996 40.69455352400008),2010
95266278,03/08/2014,4:00:00,BROOKLYN,90,0,,false,25-44,M,BLACK,25-44,M,BLACK,996475,197122,40.707730885000046,-73.95590744599998,POINT (-73.95590744599998 40.707730885000046),2014
74063908,08/09/2010,17:50:00,BROOKLYN,77,0,,false,<18,M,BLACK,18-24,M,BLACK,998807,184084,40.67194104600002,-73.94752439499997,POINT (-73.94752439499997 40.67194104600002),2010
28176154,03/29/2007,18:36:00,BRONX,41,0,MULTI DWELL - APT BUILD,false,18-24,M,WHITE HISPANIC,65+,F,BLACK,1011307,235069,40.81185269700006,-73.90225764899996,POINT (-73.90225764899996 40.81185269700006),2007
166429319,06/25/2017,18:13:00,BRONX,41,0,,true,25-44,M,BLACK,25-44,F,BLACK,1014691,234266,40.80963767400005,-73.89003655299997,POINT (-73.89003655299997 40.80963767400005),2017
69665449,01/07/2010,4:38:00,BROOKLYN,77,0,,false,UNKNOWN,M,BLACK,25-44,M,BLACK,1005903,185476,40.67574726200007,-73.92193931099996,POINT (-73.92193931099996 40.67574726200007),2010
55177454,12/25/2008,6:14:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006),2008
51787778,09/30/2008,20:30:00,BROOKLYN,94,0,,false,UNKNOWN,M,BLACK,<18,M,BLACK,1001064,200639,40.71737668200007,-73.93934673599993,POINT (-73.93934673599993 40.71737668200007),2008
52269755,10/17/2008,20:41:00,BROOKLYN,84,0,,false,UNKNOWN,M,BLACK,18-24,M,BLACK,989066,187917,40.682472424000025,-73.98263733399993,POINT (-73.98263733399993 40.682472424000025),2008
159287374,12/12/2016,22:18:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,999215,189479,40.68674841800004,-73.94604160299998,POINT (-73.94604160299998 40.68674841800004),2016
185483181,07/21/2018,4:15:00,QUEENS,114,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,003,963","214,344",40.75498753,-73.92884875,POINT (-73.92884875 40.75498753),2018
63519473,07/08/2009,21:08:00,QUEENS,113,0,,false,18-24,M,BLACK,25-44,M,BLACK,1045402,188750,40.68454889100008,-73.77951051699995,POINT (-73.77951051699995 40.68454889100008),2009
34864273,10/06/2007,22:00:00,MANHATTAN,34,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1005250,254388,40.86489420400005,-73.92407814999996,POINT (-73.92407814999996 40.86489420400005),2007
23974385,08/20/2006,22:27:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,true,UNKNOWN,U,UNKNOWN,45-64,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007),2006
